Con,date,year,AgtId,From Node (Full Name),From Node (Short Name),PP,From Node Type,From Node Sub-Type,agt_description,signatory_id,Edge,actor_id,actor_id_type,To Node Name,actor_detail,actor_type,To Node Type,To Node Sub-Type,short_actor_name,country_based,isco3c_actor_based,actor_additional_info,PAX_Hyperlink,PDF_Hyperlink,location,location_address
Moldova/Russia/(Transdniestria),1994-10-21,1994,42,Agreement between the Russian Federation and the Republic of Moldova on Matters Related to Jurisdiction and Mutual Legal Assistance on Issues Regarding the Russian Federation Military Formations Temporarily Situated in the Territory of the Republic of Moldova (Agreed in Moscow 21.10.1994),"Framework-substantive, partial, October 1994",Moldova Transdniestria process,Peace Agreement,"Framework-substantive, partial",,248,party,62,CON_62,Moldova,,CON,Entity,Country/State,MLD,"Moldova, Republic of",MDA,,https://www.peaceagreements.org/view/42,https://www.peaceagreements.org/viewmasterdocument/42,POINT (28.5670941 47.2879608),"Moldova, Moldova"
Moldova/Russia/(Transdniestria),1997-05-08,1997,43,Joint Statement of the Presidents of the Russian Federation and Ukraine in Connection with the Signing of the Memorandum on the Bases for Normalization of Relations between the Republic of Moldova and Transdniestria,"Pre-negotiation, May 1997",Moldova Transdniestria process,Peace Agreement,Pre-negotiation,"Welcomed signing of the Memorandum as an important step toward settlement of the Transdniestrian problem and towards strengthening mutual trust, stability, and security.  Declared that its provisions could not contradict generally accepted norms of international law and would not be interpreted or acted upon in contradiction to existing international agreements recognising the sovereignty and territorial integrity of the Republic of Moldova.  Also noted the intention to intensify mediation efforts and called upon parties to immediately initiate negotiations to complete a comprehensive document on the final settlement of the conflict and a mechanism of appropriate guarantees.  Affirmed readiness to act as guarantors for the compliance with the provisions on the status of Transniestria as a component part of a united and territorially whole Republic of Moldova.",249,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/43,https://www.peaceagreements.org/viewmasterdocument/43,POINT (97.7453061 64.6863136),"Россия, Россия"
Moldova/Russia/(Transdniestria),1997-05-08,1997,43,Joint Statement of the Presidents of the Russian Federation and Ukraine in Connection with the Signing of the Memorandum on the Bases for Normalization of Relations between the Republic of Moldova and Transdniestria,"Pre-negotiation, May 1997",Moldova Transdniestria process,Peace Agreement,Pre-negotiation,"Welcomed signing of the Memorandum as an important step toward settlement of the Transdniestrian problem and towards strengthening mutual trust, stability, and security.  Declared that its provisions could not contradict generally accepted norms of international law and would not be interpreted or acted upon in contradiction to existing international agreements recognising the sovereignty and territorial integrity of the Republic of Moldova.  Also noted the intention to intensify mediation efforts and called upon parties to immediately initiate negotiations to complete a comprehensive document on the final settlement of the conflict and a mechanism of appropriate guarantees.  Affirmed readiness to act as guarantors for the compliance with the provisions on the status of Transniestria as a component part of a united and territorially whole Republic of Moldova.",250,party,55,CON_55,Ukraine,,CON,Entity,Country/State,UKR,Ukraine,UKR,,https://www.peaceagreements.org/view/43,https://www.peaceagreements.org/viewmasterdocument/43,POINT (31.2718321 49.4871968),"Україна, Україна"
Moldova/Russia/(Transdniestria),1997-05-08,1997,43,Joint Statement of the Presidents of the Russian Federation and Ukraine in Connection with the Signing of the Memorandum on the Bases for Normalization of Relations between the Republic of Moldova and Transdniestria,"Pre-negotiation, May 1997",Moldova Transdniestria process,Peace Agreement,Pre-negotiation,"Welcomed signing of the Memorandum as an important step toward settlement of the Transdniestrian problem and towards strengthening mutual trust, stability, and security.  Declared that its provisions could not contradict generally accepted norms of international law and would not be interpreted or acted upon in contradiction to existing international agreements recognising the sovereignty and territorial integrity of the Republic of Moldova.  Also noted the intention to intensify mediation efforts and called upon parties to immediately initiate negotiations to complete a comprehensive document on the final settlement of the conflict and a mechanism of appropriate guarantees.  Affirmed readiness to act as guarantors for the compliance with the provisions on the status of Transniestria as a component part of a united and territorially whole Republic of Moldova.",253,third party,51,IGO_51,Organization for Security and Cooperation in Europe,,IGO,Entity,IGO,OSCE,,,"Organization for Security and Cooperation in Europe (OSCE) is an IGO, with affiliations to Regional Defense / Security IGOs (International Government Organizations). They are also referred to as OSCE || Organization For Security And Cooperation In Europe || Organisation For Security And Cooperation In Europe || Organisation For Security And Co-Operation In Europe || Organization For Security And Co-Operation In Europe",https://www.peaceagreements.org/view/43,https://www.peaceagreements.org/viewmasterdocument/43,POINT (7.764579287532104 48.5362087),"eu-LISA (European Union Agency for the Operational Management of Large-Scale IT Systems in the Area of Freedom, Security and Justice), France"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-08,1995,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains principles as basis for talks on ending the war in Bosnia, which includes principles on state configuration, and the division of the state into two entities: the Federation of Bosnia and Herzegovina and the Republica Srpska.",314,third party,5,IGO_5,European Union,,IGO,Entity,IGO,EU,,,"European Union (EU) is an IGO, with affiliations to Regional Diplomatic IGOs (International Government Organizations). They are also referred to as EU || The European Union || European Union",https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,POINT (6.141067462697978 49.62080075),"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-08,1995,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains principles as basis for talks on ending the war in Bosnia, which includes principles on state configuration, and the division of the state into two entities: the Federation of Bosnia and Herzegovina and the Republica Srpska.",312,third party,18,CON_18,United Kingdom,,CON,Entity,Country/State,UKG,United Kingdom of Great Britain and Northern Ireland,GBR,,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,POINT (-3.2765753 54.7023545),"United Kingdom, United Kingdom"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-08,1995,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains principles as basis for talks on ending the war in Bosnia, which includes principles on state configuration, and the division of the state into two entities: the Federation of Bosnia and Herzegovina and the Republica Srpska.",311,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-08,1995,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains principles as basis for talks on ending the war in Bosnia, which includes principles on state configuration, and the division of the state into two entities: the Federation of Bosnia and Herzegovina and the Republica Srpska.",310,third party,2,CON_2,Germany,,CON,Entity,Country/State,GMY,Germany,DEU,,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,POINT (10.4478313 51.1638175),"Deutschland, Deutschland"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-08,1995,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains principles as basis for talks on ending the war in Bosnia, which includes principles on state configuration, and the division of the state into two entities: the Federation of Bosnia and Herzegovina and the Republica Srpska.",303,party,0,CON_0,Bosnia and Herzegovina,,CON,Entity,Country/State,BOS,Bosnia and Herzegovina,BIH,,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,POINT (17.5961467 44.3053476),"Bosna i Hercegovina, Bosna i Hercegovina / Босна и Херцеговина"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-08,1995,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains principles as basis for talks on ending the war in Bosnia, which includes principles on state configuration, and the division of the state into two entities: the Federation of Bosnia and Herzegovina and the Republica Srpska.",304,party,1,CON_1,Croatia,,CON,Entity,Country/State,CRO,Croatia,HRV,,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,POINT (15.6575209 45.3658443),"Hrvatska, Hrvatska"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-08,1995,77,Agreed Basic Principles signed on 8 September 1995 at Geneva,"Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains principles as basis for talks on ending the war in Bosnia, which includes principles on state configuration, and the division of the state into two entities: the Federation of Bosnia and Herzegovina and the Republica Srpska.",309,third party,7,CON_7,France,,CON,Entity,Country/State,FRN,France,FRA,,https://www.peaceagreements.org/view/77,https://www.peaceagreements.org/viewmasterdocument/77,POINT (1.8883335 46.603354),"France, France"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-26,1995,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains further principles additional to those agreed on 8 September 1995 at Geneva, as basis for talks on ending the war in Bosnia, which includes principles on a future settlement, the division of the state into two entities, establishing institutions, and holding elections. ",322,third party,2,CON_2,Germany,,CON,Entity,Country/State,GMY,Germany,DEU,,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,POINT (10.4478313 51.1638175),"Deutschland, Deutschland"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-26,1995,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains further principles additional to those agreed on 8 September 1995 at Geneva, as basis for talks on ending the war in Bosnia, which includes principles on a future settlement, the division of the state into two entities, establishing institutions, and holding elections. ",323,third party,139,CON_139,Italy,,CON,Entity,Country/State,ITA,Italy,ITA,,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,POINT (12.674297 42.6384261),"Italia, Italia"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-26,1995,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains further principles additional to those agreed on 8 September 1995 at Geneva, as basis for talks on ending the war in Bosnia, which includes principles on a future settlement, the division of the state into two entities, establishing institutions, and holding elections. ",321,third party,7,CON_7,France,,CON,Entity,Country/State,FRN,France,FRA,,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,POINT (1.8883335 46.603354),"France, France"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-26,1995,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains further principles additional to those agreed on 8 September 1995 at Geneva, as basis for talks on ending the war in Bosnia, which includes principles on a future settlement, the division of the state into two entities, establishing institutions, and holding elections. ",316,party,1,CON_1,Croatia,,CON,Entity,Country/State,CRO,Croatia,HRV,,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,POINT (15.6575209 45.3658443),"Hrvatska, Hrvatska"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-26,1995,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains further principles additional to those agreed on 8 September 1995 at Geneva, as basis for talks on ending the war in Bosnia, which includes principles on a future settlement, the division of the state into two entities, establishing institutions, and holding elections. ",315,party,0,CON_0,Bosnia and Herzegovina,,CON,Entity,Country/State,BOS,Bosnia and Herzegovina,BIH,,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,POINT (17.5961467 44.3053476),"Bosna i Hercegovina, Bosna i Hercegovina / Босна и Херцеговина"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-26,1995,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains further principles additional to those agreed on 8 September 1995 at Geneva, as basis for talks on ending the war in Bosnia, which includes principles on a future settlement, the division of the state into two entities, establishing institutions, and holding elections. ",324,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,POINT (97.7453061 64.6863136),"Россия, Россия"
Bosnia and Herzegovina/Yugoslavia (former),1995-09-26,1995,78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)","Pre-negotiation, September 1995",Bosnia peace process,Peace Agreement,Pre-negotiation,"This short agreement contains further principles additional to those agreed on 8 September 1995 at Geneva, as basis for talks on ending the war in Bosnia, which includes principles on a future settlement, the division of the state into two entities, establishing institutions, and holding elections. ",325,third party,18,CON_18,United Kingdom,,CON,Entity,Country/State,UKG,United Kingdom of Great Britain and Northern Ireland,GBR,,https://www.peaceagreements.org/view/78,https://www.peaceagreements.org/viewmasterdocument/78,POINT (-3.2765753 54.7023545),"United Kingdom, United Kingdom"
Israel/Palestine,2003-04-30,2003,192,A Performance Based Roadmap to a Permanent Two-State Solution to the Israeli-Palestinian Conflict,"Pre-negotiation, April 2003",Israel-Palestine peace process,Peace Agreement,Pre-negotiation,"Proposal for three-phase solution to conflict put forward by the 'quartet' of EU, US, UN, and Russia, setting out phased implementation plan",691,third party,5,IGO_5,European Union,,IGO,Entity,IGO,EU,,,"European Union (EU) is an IGO, with affiliations to Regional Diplomatic IGOs (International Government Organizations). They are also referred to as EU || The European Union || European Union",https://www.peaceagreements.org/view/192,https://www.peaceagreements.org/viewmasterdocument/192,POINT (6.141067462697978 49.62080075),"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg"
Israel/Palestine,2003-04-30,2003,192,A Performance Based Roadmap to a Permanent Two-State Solution to the Israeli-Palestinian Conflict,"Pre-negotiation, April 2003",Israel-Palestine peace process,Peace Agreement,Pre-negotiation,"Proposal for three-phase solution to conflict put forward by the 'quartet' of EU, US, UN, and Russia, setting out phased implementation plan",694,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/192,https://www.peaceagreements.org/viewmasterdocument/192,POINT (97.7453061 64.6863136),"Россия, Россия"
Israel/Palestine,2003-04-30,2003,192,A Performance Based Roadmap to a Permanent Two-State Solution to the Israeli-Palestinian Conflict,"Pre-negotiation, April 2003",Israel-Palestine peace process,Peace Agreement,Pre-negotiation,"Proposal for three-phase solution to conflict put forward by the 'quartet' of EU, US, UN, and Russia, setting out phased implementation plan",695,third party,5,IGO_5,European Union,,IGO,Entity,IGO,EU,,,"European Union (EU) is an IGO, with affiliations to Regional Diplomatic IGOs (International Government Organizations). They are also referred to as EU || The European Union || European Union",https://www.peaceagreements.org/view/192,https://www.peaceagreements.org/viewmasterdocument/192,POINT (6.141067462697978 49.62080075),"Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg"
Angola,1991-05-31,1991,207,"Peace Accords for Angola, Lisbon ('Bicesse Accords')","Framework-substantive, partial, May 1991",Angola: UNITA process,Peace Agreement,"Framework-substantive, partial","Agreement constitutes four related agreements.  First, the head agreement for the various Bicesse Accords. This agreement sets out the parties, and the various sub agreements that constitute the Bicesse Accords, but does not itself contain any substantive provisions.  This agreement accepts as binding the following documents, which constitute the Peace Accords for Angola;
(a) The cease-fire agreement (including annexes I and II thereto) [see
attachment I};
(b) Fundamental principles for the establishment of peace in Angola
(including the annex thereto regarding the Joint Political-Military
Commission) [see attachment II];
(c) Concepts for resolving the issues still pending between the
Government of the People's Republic of Angola and UNITA [see attachment III];
(d) The Protocol of Estoril [see attachment IV].",758,third party,260,CON_260,Portugal,,CON,Entity,Country/State,POR,Portugal,PRT,,https://www.peaceagreements.org/view/207,https://www.peaceagreements.org/viewmasterdocument/207,POINT (-8.1353519 39.6621648),"Portugal, Portugal"
Angola,1991-05-31,1991,207,"Peace Accords for Angola, Lisbon ('Bicesse Accords')","Framework-substantive, partial, May 1991",Angola: UNITA process,Peace Agreement,"Framework-substantive, partial","Agreement constitutes four related agreements.  First, the head agreement for the various Bicesse Accords. This agreement sets out the parties, and the various sub agreements that constitute the Bicesse Accords, but does not itself contain any substantive provisions.  This agreement accepts as binding the following documents, which constitute the Peace Accords for Angola;
(a) The cease-fire agreement (including annexes I and II thereto) [see
attachment I};
(b) Fundamental principles for the establishment of peace in Angola
(including the annex thereto regarding the Joint Political-Military
Commission) [see attachment II];
(c) Concepts for resolving the issues still pending between the
Government of the People's Republic of Angola and UNITA [see attachment III];
(d) The Protocol of Estoril [see attachment IV].",760,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/207,https://www.peaceagreements.org/viewmasterdocument/207,POINT (97.7453061 64.6863136),"Россия, Россия"
Russia/Chechnya,1996-08-22,1996,227,"Agreement ""On Urgent Measures to Stop Fire and Combat Operations in the City of Grozny and on the Territory of Chechnya""","Ceasefire, August 1996",Chechnya peace process,Peace Agreement,Ceasefire,"Agreement to end fire and combat operations and to begin to exchange all prisoners, refugees, and bodies of the dead; for warring sides to withdraw from Grozny; and the withdrawal of federal Russian troops from the Chechen Republic.",860,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/227,https://www.peaceagreements.org/viewmasterdocument/227,POINT (97.7453061 64.6863136),"Россия, Россия"
Russia/Chechnya,1996-08-22,1996,227,"Agreement ""On Urgent Measures to Stop Fire and Combat Operations in the City of Grozny and on the Territory of Chechnya""","Ceasefire, August 1996",Chechnya peace process,Peace Agreement,Ceasefire,"Agreement to end fire and combat operations and to begin to exchange all prisoners, refugees, and bodies of the dead; for warring sides to withdraw from Grozny; and the withdrawal of federal Russian troops from the Chechen Republic.",861,party,275,ENT_275,Chechen Republic,,ENT,Entity,Entity,Chechen Republic,Russian Federation,RUS,,https://www.peaceagreements.org/view/227,https://www.peaceagreements.org/viewmasterdocument/227,POINT (45.70681761688915 43.31707935),"Резиденция Главы Чеченской Республики, Грозный, Чечня, Россия"
Tajikistan,1996-12-23,1996,239,"Agreement between the President of the Republic of Tajikistan, E.S. Rakhmonov, and the leader of the United Tajik-Opposition, S.A.Huri, on the Results of the Meeting held in Moscow on 23 December 1996","Pre-negotiation, December 1996",Tajikistan peace process,Peace Agreement,Pre-negotiation,"The agreement is composed of two documents (Annex 1 and Annex 2)

The first Annex sets a timetable of 12-18 months for completing of Inter-Tajik talks, notes establishment of Commission on National Reconciliation (see Protocol below) and also the ‘need to implement a universal amnesty and reciprocal pardoning of persons who took part in the military and political confrontation.' 

The second Annex establishes a Commission on National Reconciliation to (1) implement the agreements (2) create an atmosphere of trust and mutual forgiveness and (3) institute broad dialogue among the various political forces in the country.  Specific tasks are assigned the commission, such as implementing measures for ‘safe and appropriate’ return of refugees, and designing proposals for amending legislation on political parties, movements and the mass media.  The Commission is given the power to submit to referendum proposals for amendments and additions to the existing Constitution; to prepare a new law on elections; and to establish a transitional Central Commission on Elections and the Conduct of the Referendum.",899,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/239,https://www.peaceagreements.org/viewmasterdocument/239,POINT (97.7453061 64.6863136),"Россия, Россия"
Cambodia,1991-10-23,1991,243,"Agreement Concerning the Sovereignty, Independence, Territorial Integrity and Inviolability, Neutrality and National Unity of Cambodia (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords)","Framework-substantive, partial, October 1991",Cambodian peace process,Peace Agreement,"Framework-substantive, partial","This agreement, one of the four agreements which constitute the Paris Accords, commits the parties to preserve and defend the sovereignty, independence, territorial integrity and inviolability, neutrality and national unity of Cambodia and to refrain from any action which might affect the sovereignty, independence, territorial integrity and inviolability of other States.",941,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/243,https://www.peaceagreements.org/viewmasterdocument/243,POINT (97.7453061 64.6863136),"Россия, Россия"
Cambodia,1991-10-23,1991,243,"Agreement Concerning the Sovereignty, Independence, Territorial Integrity and Inviolability, Neutrality and National Unity of Cambodia (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords)","Framework-substantive, partial, October 1991",Cambodian peace process,Peace Agreement,"Framework-substantive, partial","This agreement, one of the four agreements which constitute the Paris Accords, commits the parties to preserve and defend the sovereignty, independence, territorial integrity and inviolability, neutrality and national unity of Cambodia and to refrain from any action which might affect the sovereignty, independence, territorial integrity and inviolability of other States.",935,third party,18,CON_18,United Kingdom,,CON,Entity,Country/State,UKG,United Kingdom of Great Britain and Northern Ireland,GBR,,https://www.peaceagreements.org/view/243,https://www.peaceagreements.org/viewmasterdocument/243,POINT (-3.2765753 54.7023545),"United Kingdom, United Kingdom"
Cambodia,1991-10-23,1991,243,"Agreement Concerning the Sovereignty, Independence, Territorial Integrity and Inviolability, Neutrality and National Unity of Cambodia (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords)","Framework-substantive, partial, October 1991",Cambodian peace process,Peace Agreement,"Framework-substantive, partial","This agreement, one of the four agreements which constitute the Paris Accords, commits the parties to preserve and defend the sovereignty, independence, territorial integrity and inviolability, neutrality and national unity of Cambodia and to refrain from any action which might affect the sovereignty, independence, territorial integrity and inviolability of other States.",927,third party,7,CON_7,France,,CON,Entity,Country/State,FRN,France,FRA,,https://www.peaceagreements.org/view/243,https://www.peaceagreements.org/viewmasterdocument/243,POINT (1.8883335 46.603354),"France, France"
Georgia/Abkhazia,1993-07-27,1993,249,Agreement on a Ceasefire in Abkhazia and Arrangements to Monitor its Observance  (Sochi Agreement),"Ceasefire, July 1993",Abkhazia peace process,Peace Agreement,Ceasefire,"Re-established ceasefire and envisaged arrival of international observers.  Made provision for a trilateral Joint Commission to include the Russian Federation, which would assume responsibility for maintenance of ceasefire and establishment of interim monitoring groups.  Agreed on demilitarisation of the conflict zone; establishment of multinational police force to maintain public order; and measures to return refugees to their home.  Also agreed to invite international peacekeeping forces to the area and to the immediate resumption of negotiations.",956,party,45,ENT_45,Abkhazia,,ENT,Entity,Entity,Abkhazia,Georgia,GEO,,https://www.peaceagreements.org/view/249,https://www.peaceagreements.org/viewmasterdocument/249,POINT (41.2299786 43.1500226),"Аҧсны - Абхазия, საქართველო"
Georgia/Abkhazia,1993-07-27,1993,249,Agreement on a Ceasefire in Abkhazia and Arrangements to Monitor its Observance  (Sochi Agreement),"Ceasefire, July 1993",Abkhazia peace process,Peace Agreement,Ceasefire,"Re-established ceasefire and envisaged arrival of international observers.  Made provision for a trilateral Joint Commission to include the Russian Federation, which would assume responsibility for maintenance of ceasefire and establishment of interim monitoring groups.  Agreed on demilitarisation of the conflict zone; establishment of multinational police force to maintain public order; and measures to return refugees to their home.  Also agreed to invite international peacekeeping forces to the area and to the immediate resumption of negotiations.",958,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/249,https://www.peaceagreements.org/viewmasterdocument/249,POINT (97.7453061 64.6863136),"Россия, Россия"
Yemen,1994-06-30,1994,250,Agreement on a Ceasefire in the Republic of Yemen,"Ceasefire, June 1994",Yemen unification process,Peace Agreement,Ceasefire,"In this agreements the parties agree to a comprehensive and general ceasefire, to continue negotiations in accordance with United Nations Security Council resolutions, and to allow access to the International Committee of the Red Cross and other humanitarian organisations to be allowed to deliver humanitarian relief. ",961,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/250,https://www.peaceagreements.org/viewmasterdocument/250,POINT (97.7453061 64.6863136),"Россия, Россия"
Russia/Chechnya,1996-05-27,1996,251,"Agreement on a Ceasefire, the Cessation of Military Activities, and on Measures for a Settlement of the Armed Conflict on the Territory of the Chechen Republic","Ceasefire, May 1996",Chechnya peace process,Peace Agreement,Ceasefire,"A ceasefire agreement signed by acting Chechen President Yandarbiev and Russian Prime Minister Chernomyrdin with the two protocols below, fleshing out the other commitments.",962,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/251,https://www.peaceagreements.org/viewmasterdocument/251,POINT (97.7453061 64.6863136),"Россия, Россия"
Russia/Chechnya,1996-05-27,1996,251,"Agreement on a Ceasefire, the Cessation of Military Activities, and on Measures for a Settlement of the Armed Conflict on the Territory of the Chechen Republic","Ceasefire, May 1996",Chechnya peace process,Peace Agreement,Ceasefire,"A ceasefire agreement signed by acting Chechen President Yandarbiev and Russian Prime Minister Chernomyrdin with the two protocols below, fleshing out the other commitments.",963,party,275,ENT_275,Chechen Republic,,ENT,Entity,Entity,Chechen Republic,Russian Federation,RUS,,https://www.peaceagreements.org/view/251,https://www.peaceagreements.org/viewmasterdocument/251,POINT (45.70681761688915 43.31707935),"Резиденция Главы Чеченской Республики, Грозный, Чечня, Россия"
Russia/Chechnya,1996-05-27,1996,251,"Agreement on a Ceasefire, the Cessation of Military Activities, and on Measures for a Settlement of the Armed Conflict on the Territory of the Chechen Republic","Ceasefire, May 1996",Chechnya peace process,Peace Agreement,Ceasefire,"A ceasefire agreement signed by acting Chechen President Yandarbiev and Russian Prime Minister Chernomyrdin with the two protocols below, fleshing out the other commitments.",964,third party,51,IGO_51,Organization for Security and Cooperation in Europe,,IGO,Entity,IGO,OSCE,,,"Organization for Security and Cooperation in Europe (OSCE) is an IGO, with affiliations to Regional Defense / Security IGOs (International Government Organizations). They are also referred to as OSCE || Organization For Security And Cooperation In Europe || Organisation For Security And Cooperation In Europe || Organisation For Security And Co-Operation In Europe || Organization For Security And Co-Operation In Europe",https://www.peaceagreements.org/view/251,https://www.peaceagreements.org/viewmasterdocument/251,POINT (7.764579287532104 48.5362087),"eu-LISA (European Union Agency for the Operational Management of Large-Scale IT Systems in the Area of Freedom, Security and Justice), France"
Cambodia,1991-10-23,1991,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords),"Framework-substantive, comprehensive, October 1991",Cambodian peace process,Peace Agreement,"Framework-substantive, comprehensive","A comprehensive agreement covering the political settlement of the Cambodian conflict. Issues covered include arrangements for the transitional period, the establishment of the United Nations Transitional Authority in Cambodia and the functions of the Supreme National Council; the withdrawal of foreign forces; ceasefire; elections; human rights; International Guarantees; Refugees and Displaced Persons; Prisoner Release; Principles of a New Constitution; and Rehabilitation and Reconstruction. ",986,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/252,https://www.peaceagreements.org/viewmasterdocument/252,POINT (97.7453061 64.6863136),"Россия, Россия"
