StoreId,Author,Title,Period,Abstract,Year,DegYear,Degree,Country.x,School_Name,Department,Department_Strd,Keywords_Ext,n,City,State,lat,lng,Country.y
304468197,"Mei, Yun-chiu",The pictorial mapping and imperialization of epigraphic landscapes in eighteenth-century China,Modern,"Compiled in 1771 to document Manchu emperors' southern processions, Magnificent Ceremonies of the Southern Inspection Tours can be considered an imperialistic campaign that aimed at placing Qing imperial patrimonies and monuments, such as temporary palaces and stele pavilions, on the tourist map and promoting them as cultic objects for the masses to worship. Probably inspired by this mapping project, the literati artist Huang Yi (1744–1802) created a series of topographic paintings to record ancient steles during his archaeological expeditions in northern China. These mapping projects were, in fact, visual representations of two competing movements in the eighteenth century. One was Han-Chinese literati's collective effort to museumize long forgotten ancient steles and advocate them as alternative models to challenge the calligraphic orthodoxy, known as tiexue (model-book calligraphy). The other was the Qing court's mass construction of new steles to monumentalize the tiexue tradition and imperialize China's physical and cultural landscape. Driven by such ambitions, the court produced an array of war memorials to celebrate successful military campaigns along borderlands and deliberately misplaced them in the empire-wide institution for civil education, or the system of government schools and Confucian temples. By installing these military monuments in civil institutions, the court transgressed the long-standing boundary between the civil and military realm and subverted the traditional Han-Chinese values that privileged civil merits over military ones. Concurrently, numerous steles were erected to commemorate imperial tours. Inscribed with lyrical poems by Manchu emperors, these steles spread from one popular scenic site to another and intruded into a leisure landscape that had long been monopolized by literati-travelers to immortalize their on-site travel literature. The Qing monuments not only physically and symbolically reshaped the landscape, but also altered the original image of imperial steles as rare and mysterious monoliths. Their omnipresence and their availability to the public transformed them into a new form of mass communication and propaganda. Chinese literati's efforts to restore the legacy of ancient monuments might have been a countermeasure against such excessive use of steles by the court to regain their dominance over the physical and cultural space of China's historic sites.",2008,2008,Ph.D.,United States,Stanford University,NA,NA,"History, Art history, Calligraphy, China, Confucian temples, Eighteenth century, Epigraphy, Huang, Yi, Landscapes, Qianlong emperor, Steles",37,Stanford,California,37.4252,-122.1674,United States
304976506,"Ma, Ya-chen",Picturing Suzhou: Visual politics in the making of cityscapes in eighteenth-century China,Modern,"This dissertation examines the picturing of cityscapes as a site of place-making, as an arena of imperial and local interaction, and as an apparatus in the dynamic interactions between commercial and political centers in the eighteenth century. I argue that the visualizations of a city are products of mercantile culture, bureaucratic practices, commercial enterprises, imperial agendas, and above all, the visual politics between the imperial court and local society. Following the trajectory of images depicting Suzhou, the most prosperous city in eighteenth-century China, this dissertation analyzes how local commercial culture transformed images of this city from representations of suburban scenery to cityscapes of urban prosperity and how this shift was then appropriated for and overseen by the Qianlong emperor (r. 1736-1795). After examining representations of Suzhou, I also consider how the imperial projection of the capital of Beijing was shaped by imperial and local interactions and by the visual politics between the political and commercial centers of the Qing empire (1644-1911), namely the capital and the provincial metropolis of Suzhou. The interactive production of cityscapes from the two cities demonstrates how a dynamic network of local and imperial exchange altered not only representations of a provincial city but also the visual politics in which the court was transformed from an absolute supremacy to a still-dominant power that had to respond to the economic center of the empire.",2006,2006,Ph.D.,United States,Stanford University,NA,NA,"History, Art history, China, Cityscapes, Eighteenth century, Suzhou, Visual politics",37,Stanford,California,37.4252,-122.1674,United States
304998953,"Lo, Hui-Chi",Political advancement and religious transcendence: The Yongzheng emperor's (1678–1735) deployment of portraiture,Modern,"Through an examination of the intertwined themes of political motivation and religious transcendence, this dissertation studies a group of mystifying portraits commissioned by Yinzhen (1678-1735) before and after he became the Yongzheng emperor (r. 1723-1735) of the Qing dynasty (1644-1911) in China. As it was a common practice for the term xingle tu to be used indiscriminately during the early Qing dynasty, I deliberately avoid this term and the confusion it may cause in this dissertation. By articulating the active role painted portraits played in influencing the Kangxi emperor's (r. 1661-1722) selection of his successor, this project advances contemporary understanding of a long-debated historical problem surrounding the legitimacy of Prince Yinzhen's enthronement. The reconstruction of the Yongzheng emperor's painting academy through records from the archives of the Office of Manufacture and Procurement fills a significant gap in the literature on Qing imperial art. The so-called masquerade portraits albums portray the Yongzheng emperor performing personages from different cultures, regions, and religions. The role that these portrait albums played in the Yongzheng emperor's religious pursuits was twofold. The first aspect was their ability to assist the emperor in imagining his transformation into other human beings. Secondly, these albums provide a visual experience that metaphorically enacted doubts about the nature of human existence. The perceptual experience mirrored important questions for Chan Buddhism. in the end, they must have finally enhanced the Yongzheng emperor's understanding of the notion of ultimate emptiness and offered hopes for enlightenment.",2009,2009,Ph.D.,United States,Stanford University,NA,NA,"History, Art history, China, Legitimacy, Masquerade portrait, Political advancement, Portraiture, Qing court painting, Transcendence, Xingle tu, Yinzhen, Yongzheng emperor",37,Stanford,California,37.4252,-122.1674,United States
303733672,"Fu, Po-shek","Passivity, resistance, and collaboration: Intellectual choices in occupied Shanghai, 1937-1945",Contemporary,"Intellectual life in occupied China is part of the universal phenomenon of human responses to wartime occupation. Yet it is a subject that has received little attention from modern Chinese historians. Focusing on life in the occupied city of Shanghai, my dissertation aims to correct a standard vision of intellectual submissiveness and confusion under occupation by explicating the moral and political concerns of writers in Shanghai during the difficult time. After its fall to Japan in November 1937, Shanghai underwent two phases of occupation. The first phase was distinguished by a partial occupation, known as the period of Solitary Island (gudao), which lasted from 1937 to December 1941. From 1941 to 1945, the whole Shanghai was occupied. During these eight years of occupation, writers became the chief targets of political violence. The major concern of writers in this situation was to develop an appropriate stance towards the occupying force. They sought to resolve the dilemma between private and public morality: on the one hand patriotic commitment, and on the other the need for survival. Confronted with these choices, writers turned to their past for references by which they could make sense of the present. In particular, they searched for patterns, allegories and analogies in history to help define their political and moral stance. China's past offers myriad examples of comparable crisis (e.g., the Ming-Qing transition). These historical experiences had coalesced into three cultural paradigms in terms of which traditional literati defined their behavior in times of disorder: eremitism, loyalism, and collaboration. Echoing this tripartite mode of choice, writers in Shanghai conceived a triad of responses to the Japanese occupation: passivity, resistance, and collaboration. Each of these responses entailed a discourse which involved a set of ideas and images with respect to self, others, and society. My dissertation analyzes the ways in which these writers conceptualized and evaluated the three modes of response, as well as the ways in which they related such processes of thought to their ultimate choices. These questions will help us apprehend the complexity and ambiguity of the intellectual life in occupied Shanghai.",1989,1989,Ph.D.,United States,Stanford University,NA,NA,"History, Asian literature, China",37,Stanford,California,37.4252,-122.1674,United States
304453925,"Meyer-Fong, Tobie Sarah",Site and sentiment: Building culture in seventeenth-century Yangzhou,Modern,"This dissertation explores the processes of physical and cultural reconstruction that occurred in the Chinese city of Yangzhou between 1645 and 1700. Largely destroyed in 1645 during the Qing conquest, the city emerged as a prosperous mercantile center during the mid-eighteenth century. While the city's later economic and cultural successes have received much scholarly attention, the period of recovery has been almost entirely ignored. Throughout the thesis, I focus on the values associated with the physical construction and cultural use of buildings. Therefore, this project is about one kind of recovery, the reassembling of the sites and sensibilities that were meant to mark the distinctiveness of elite culture. It is a study of the effects of catastrophe on a society and the rapid cultural reactions that respond to rupture and loss. It charts the emergence of a sense of community among local elites, travellers, officials, and refugees. It is thus an exploration of the self-conscious building and rebuilding of community and culture expressed symbolically through physical reconstruction. Each of the three central chapters focuses on a particular site. The second chapter explores the emergence of Red Bridge as an important site through the intervention of the young Qing official Wang Shizhen. This chapter addresses the formation of patronage networks through which Qing officials supported Ming loyalists and other political outsiders. In Chapter Three, I look at the construction of the Tower of Literary Selection (Wenxuan lou). This site was the temporary home of Deng Hanyi (1617-1689) as he compiled the Shiguan (Poetic Views), an anthology of contemporary poetry. The chapter explores the parallel functions of the site and the anthology. Both commemorated and provided context for elite literary and social activities. The fourth chapter deals with the reconstruction of Pingshan Hall at the behest of Wang Maolin, a project that symbolized elite reconciliation and recovery. In the final chapter, I explore the changing relationship between the imperial court and the locale, highlighting the impact of the Kangxi and Qianlong emperor's Southern Tours on the local landscape.",1998,1998,Ph.D.,United States,Stanford University,NA,NA,"History, Asian literature, Cultural anthropology, Building culture, China, Kangxi, Qing dynasty, Seventeenth century, Yangzhou",37,Stanford,California,37.4252,-122.1674,United States
1550513497,"Vanden Bussche, Eric","Contested realms: Colonial rivalry, border demarcation, and state-building in Southwest China, 1885-1960",Contemporary,"Scholarship on modern Chinese state-building has tended to focus on the ethnically Han areas of China proper, especially coastal metropoles such as Shanghai, Guangzhou and Tianjin and, more recently, China's Inner Asian borderlands: Tibet, Xinjiang, Qinghai and Inner Mongolia. This dissertation widens the scope of inquiry by attending to the particularities of state-building and nationalism in the Southwest peripheries such as Yunnan, a place that has been considered part of China proper but is distinct from eastern and coastal parts of the country. Ever since its incorporation into the Ming empire (1368-1644), Yunnan has been one of China's most complicated border regions. Its diverse ethnic inhabitants scattered across the mountainous terrain, the effects of malaria on conquering armies, the strong commercial ties with Southeast Asia and the practice of indirect rule continuously hindered state efforts in securing an administrative and military foothold in a region known for its mineral wealth. This dissertation examines the contested nature of a demarcation process that, in the case of the Sino-Burmese border, unfolded over more than seven decades as China transitioned from a pluralistic empire to casting itself as a modem nation-state. While historiography on China's border disputes has tended to be a unidirectional narrative emphasizing the efforts of a central government in extending its administrative control and ascribing national belonging to local inhabitants, this dissertation characterizes demarcation as a multidirectional process influenced by global transformations, regional networks and local alliances. I argue that a periphery shouldn't be strictly understood as a place, but rather as a multilayered geographical space molded by the coexistence of diverse peoples and centers of power. Throughout the decades-long Sino-Burmese border dispute, the region constituted a space of interaction between various Chinese political regimes, British colonialists, and local actors that influenced China's nation- building process. Using an array of sources – some recently declassified – this dissertation examines the role that border demarcation played in three pivotal components of state-building from 1886 to 1960: (1) China's entrance into the international system of nation-states. (2) the downward extension of administrative control into the locality. and (3) the reconceptualization of the Chinese people in ways that would encompass rather than exclude the diverse, non-Han peoples living along the frontiers. In doing so, I also engage with research in the history of cartography and comparative colonialisms.",2014,2014,Ph.D.,United States,Stanford University,NA,NA,"History, Border Demarcation, Cartography, China, Comparative Colonialism",37,Stanford,California,37.4252,-122.1674,United States
303869996,"Goodman, Bryna","The native place and the city: Immigrant consciousness and organization in Shanghai, 1853-1927",Contemporary,"This study, The Native Place and the City: Immigrant Organization and Social Consciousness in Shanghai, 1853-1927, focuses on social organization and order-keeping below the level of the city government, in the metropolitan area of Shanghai. This involves the study of the development of both an idea and a set of institutions--native place sentiment and the fellow-countrymen associations that grew out of it to protect immigrants' interests in the commercial and social networks of the city. Historians and anthropologists have long recognized that immigrants dominated the social, economic, cultural and political life of China's modernizing commercial centers. This thesis examines how they did so--what organizational and normative structures immigrants created in Shanghai. The case of Shanghai reveals that networks of fellow-provincials transcended urban boundaries and thereby constituted larger, integrated inter-urban communities of local self-interest. The study begins by examining the prominence of native place associations in the Small Sword Uprising of 1853. Just prior to this incident, city authorities requested the directors of major huiguan to establish militia for the defense of the city. It was these militia, organized according to native place affiliation, which took over the city. This incident underlines the importance of questions regarding the nature of native place sentiment and native place organization which are raised in the chapters which follow. In the course of the examination of a series of wide-ranging incidents in late nineteenth and early twentieth century Shanghai, the dissertation connects the official and unofficial functions of native place institutions and uncovers links between the merchant elite and the larger native place community. The study considers in particular, the ways in which huiguan leaders manipulated mass-based movements through the huiguan's position at the top of a nested hierarchy of native place associations. Whereas many studies of Chinese cities cease to examine native place organization in the late nineteenth century, I extend the study into the modern period. The final chapter includes an examination of native place organization underlying both expressions of popular nationalism and expressions of class conflict in the republican period. Native place loyalties not only did not conflict with the expression of nationalism but rather provided natural and necessary units of organization. Similarly, native place organization complicated but did not preclude class formation. In conclusion, the dissertation suggests the utility of studying traditional associations in moments noted for their radical modernity.",1990,1990,Ph.D.,United States,Stanford University,NA,NA,"History, China",37,Stanford,California,37.4252,-122.1674,United States
305129057,"Fei, Si-Yen",Negotiating urban space: The making and remaking of the southern metropolis in sixteenth- and seventeenth-century China,Modern,"This dissertation studies the changing urban space in sixteenth- and seventeenth-century China through the case of Nanjing in three dimensions, as an urban community, as a region, and as an imagined community. One central paradox informs this work: how, in the only dynasty that defined cities administratively as an extension of the countryside despite significant commercialization and urbanization, did the people of Nanjing experience, perceive, and (re)build their own city? I approach this question by exploring three movements at the turn of seventeenth century: a grass-roots drive for urban corvée reform that reconfigured the spatial structure of Nanjing city. a popular protest against building city walls in neighboring counties under the name of guarding Nanjing. and the marked increase in written and visual representations of Nanjing city by a close-knit group of Nanjing literati. These movements, led and participated in by Nanjing elites, county gentry, and urban residents, reveal the ways in which these social groups perceived and experienced Nanjing: its spatial make-up, social boundaries, and its cultural representations. This study of late Ming Nanjing challenges many modern assumptions about “traditional cities” that are embedded in Chinese urban historiography by demonstrating how the meaning of “city” was rediscovered, disputed, and reconceived in the making of the southern metropolis.",2004,2004,Ph.D.,United States,Stanford University,NA,NA,"History, China, Metropolis, Ming dynasty, Nanjing, Seventeenth century, Sixteenth century, Urban space",37,Stanford,California,37.4252,-122.1674,United States
305433988,"Wang, Juan","The weight of frivolous matters: Shanghai tabloid culture, 1897–1911",Contemporary,"This dissertation examines popular Shanghai “tabloids” between 1897 and 1911, a type of increasingly mass-targeted newspaper that was meant primarily to be entertaining. A mix of scandal, gossip, literary game playing, serially produced novels and stories, and political parody and commentaries, these publications reached beyond an audience with high literary skills to an audience of middling literary abilities. This dissertation engages a long ignored subject, namely, the role played by popular media in political change during the late Qing. Historians have hitherto focused on intellectual and institutional forces that conditioned the fall of the Qing. however, little attention has been given to the popular assimilation of lofty ideas of reform and to popular perceptions as a part of those conditions. My thesis is that Shanghai's tabloids, with their daring breach of political, social and moral boundaries, created a “public culture” of unprecedented openness and tolerance that eroded Qing authority and its power of persuasion. This culture, shaped in turn by the social and political changes of the time, presaged the seemingly sudden collapse of the Qing dynasty in 1911 and made it palatable to the general public. The dissertation has a prologue and five chapters. In the prologue, I define source materials and terms that I use in research and writing. Chapter 1 introduces the tabloid literati and their tabloids. Chapter 2 examines how tabloid literati made the pursuit of fun and play a cultural fetish for their readers, and how they lived as the exemplars of that culture. Chapter 3 examines how tabloid literati, through their cynicism and humor, fashioned a sense of “public” anxiety and skepticism concerning contemporary society and Qing authority. Chapter 4 examines how their commercial interests dominated what and how they produced, and how they acted as entrepreneurs and cultural brokers in the pursuit of fame and profit. Chapter 5 analyzes the acute political, social, economic and intellectual alienation felt by low-rank literati. It analyzes how tabloid literati helped to cultivate a profound “public consciousness” and a shared feeling that the Qing regime was no longer trustworthy, reliable, and capable as a government.",2005,2005,Ph.D.,United States,Stanford University,NA,NA,"History, China, Qing dynasty, Shanghai, Tabloid culture",37,Stanford,California,37.4252,-122.1674,United States
304060759,"Millward, James Andrew","Beyond the pass: Commerce, ethnicity and the Qing Empire in Xinjiang, 1759-1864",Modern,"This dissertation examines the workings of empire in Xinjiang from the conquest by the Manchu Qing dynasty in 1759 until the Tungan rebellions in Gansu and Xinjiang severed the region from central control in 1864. Through consideration of domestic commerce and ethnic policy, I argue that because of the tenuous fiscal basis of Qing rule in Xinjiang, the Manchu authorities in the region came to rely increasingly upon Chinese (Han and Chinese Muslim, or Tungan) merchants as a source of logistical supply, tax and rent revenue, emergency financing, and even auxiliary forces in wartime. The guarded welcome with which the dynasty in the mid-eighteenth century encouraged Chinese merchants to sojourn in Xinjiang gave way by the 1830s to officially promoted migration and permanent settlement of Chinese throughout the region, including Muslim Altishahr. A pro-Han stance arose, aimed at consolidating the Qing frontier in Xinjiang in the face of East Turkestani unrest and Kokand-sponsored invasion. Part I focuses on the fiscal underpinnings of Qing rule in Xinjiang, and discusses silk-for-horse trade with the Kazakhs, agricultural development, silver stipends and currency manipulation, official pawnbroking, commissaries and other government investments as well as commercial rents and taxation. Extra-budgetary sources of revenue helped support Manchu garrisons in Xinjiang, but led to government reliance on commerce and the Han merchants in this frontier region. Part II concerns private merchants and Qing policies toward Chinese mercantile activities in Xinjiang. Aspects examined include improvements in infrastructure and legal measures (which aided and restricted Chinese commercial penetration), the various merchant groups active in the trade between Xinjiang and China proper (East Turkestanis, Tungans and Han), the principal trade routes used, and the important trade in tea and jade. Through an analysis of Manchu, Han and East Turkestani positions and roles during the 1830 Kokand invasion, Part II concludes that Manchu and Han interests in southern Xinjiang had converged: the dynasty reversed its earlier approach to frontier administration and ethnic policy, and lifted its restrictions on permanent settlement in the region by Chinese with their dependents.",1993,1993,Ph.D.,United States,Stanford University,NA,NA,"History, Economic history, China",37,Stanford,California,37.4252,-122.1674,United States
304095276,"Fan, I-chun","Long-distance trade and market integration in the Ming-Ch'ing period, 1400-1850",Modern,"Long distance trade is much celebrated in all economic history as a marker and measure of change. Local, regional, and national economies become linked, integration creates or redefines the structure and purposes of markets, producers and consumers imperceptibly become cosmopolitans, tax collectors enrich the state and themselves, and merchants link near and far in great commercial networks. The Chinese case is not exceptional. Long distance trade, both domestic and foreign, made great differences over gulfs of space and time. This we have known from descriptive and anecdotal evidence and from the force of logic and theory. But one looks in vain for quantitative evidence of these mighty secular shifts. If we are honest with ourselves, we shall need to admit that we have been operating largely on faith. It is the purpose of this study to change that, to provide a quantitative dimension to the qualitative assurance that China's commercial economy was more integrated at the transregional (and perhaps national) level in the late years of the 18th and early years of the 19th century than it was in the early 15th when the Ming first began to create customs houses to tax a growing trade. Mapping the internal trade routes as they grew in length and complexity and shifted in spatial orientation over the Ming-Ch'ing years is the first task at hand. Identifying and locating the mushrooming number of customs houses along the rivers and canals and coast of a burgeoning commercial empire is the second task, critical for a quantitative reading of change, for these taxing stations kept records of commodities in transit and revenues collected. The final chapters of the thesis function as a gloss of these spatial transformations, providing the empirical evidence of a complexifying long distance trade. The business of each customs house is treated in turn. I identify commodities in transit, their sources and destinations, their volumes and value, the tax levied, customs protocols, the inter-connections with other parts of the trading nexus. The entire project is lodged within the debates over the historicity of the so-called national market, and both here and in the conclusion I invoke the theories and arguments of the main contestants, the better to assess the contributions which a quantitative study such as this might make to the historiography of the field.",1993,1993,Ph.D.,United States,Stanford University,NA,NA,"History, Economic history, China, trade",37,Stanford,California,37.4252,-122.1674,United States
305008277,"Qi, Dongtao",The Taiwan Independence Movement in power: The dilemmas of a movement government,Contemporary,"The 20th century has witnessed many movement governments in former authoritarian states such as those in Taiwan, South Korea, Iran, and South Africa. This study is the first attempt in the literature of states and movements to conceptually distinguish movement governments from conventional democratic governments. It proposes an analytical framework of movement governments and then applies the framework to develop an alternative explanation about the lower social support for the DPP government in Taiwan at the end of its second administrative term in 2008. The movement government usually plays the dual roles of government and movement simultaneously, which often imposes significant strategic constraints on the government and damages its electoral performance because of the inherent tension between the two roles in electoral politics. Based on this framework and after analyzing the survey data of 2000, 2004, and 2008, this study finds that: (1) During 2000–2008, while the popular support for the DPP government had been stagnated and then declining, the support for the Taiwan Independence Movement had been generally increasing and then remained stable. Furthermore, at the individual level, although individuals' dissatisfaction with the DPP government's performance significantly reduced their support for the DPP, it had no net effect on their support for the Taiwan Independence Movement in 2008. (2) During 2000–2008, the DPP government changed its strategy on important movement issues from concession to confrontation in its first term and finally to radicalization in its second term. The radical movement strategy successfully reduced the negative impact of the government's poor performance and President Chen's family corruption scandals on the movement fundamentalists' support for the DPP and President Chen. These fundamentalists were mostly elders, less educated, south Taiwan residents, and farmers. (3) However, the same radical movement strategy alienated many more moderates due to its highly contentious, ethnically divisive, illiberal, and undemocratic characteristics. These moderates mainly included younger, better educated, middle class, north and middle Taiwan residents. It was the withdrawing support of these moderates that finally reduced the overall popular support for the DPP in 2008.",2009,2009,Ph.D.,United States,Stanford University,NA,NA,"History, Political science, Social structure, China, Cross-Strait relations, Democratic Progressive Party, Ethnic conflicts, Movement government, Social movement, States and movements, Taiwan",37,Stanford,California,37.4252,-122.1674,United States
305583183,"Shinno, Reiko",Promoting medicine in the Yuan dynasty (1206–1368): An aspect of Mongol rule in China,Medieval,"This study examines the role of governmental institutions in creating a hospitable environment for medical practice in Yuan China (1206–1368). It shows that although the preceding Song government had already begun to take strong initiatives in the codifying of medical knowledge, the Yuan government developed this trend dramatically. This study also provides a case study in the understanding of the complex interactions among Mongols, Western and Central Asians, and Chinese during this period. Based on legal and administrative sources, local gazetteers, and literati writings dedicated to physicians, this dissertation examines four areas of Yuan institutional practice related to medicine. The Mongol rulers were particularly influential in creating a taxation and litigation category, “medical households” (Ch. 1) and in shaping the bureaucracy which bestowed higher prestige on and stronger political power to medical administrators (Ch. 2). In this context, Chinese officials expanded the local medical school system (Ch. 3), while endorsing the Temples of the Three Progenitors as integral components of the medical schools (Ch. 4). Each chapter discusses the relevant laws, the political processes through which they were shaped, and the degree of implementation they achieved. In order to explore the meaning of these institutions in people's lives, the fifth and last chapter describes the life of Yuan Jue (1260–327), a scholar-official who wrote dedicatory inscriptions for several medical schools and the Temples. The study suggests that creating a medical school-temple complex had culturally significant implications: medicine came to be considered learning ( xue ) in the Neo-Confucian mold. It could, in other words, be acquired by reading proper medical texts and emulating proper role models. Some prominent Neo-Confucian scholars during this period strongly argued that physicians could achieve the Way—cultural and spiritual fulfillment—by focusing on their occupational specialty, now regarded as a gentlemanly pursuit. This dissertation agrees with a previous study that more elites entered medicine in the Yuan than in the Song. However, I argue that this was so not just because elites may have had fewer occupational options, but because medical practice had become a more accessible and attractive option than it had in the earlier times.",2002,2002,Ph.D.,United States,Stanford University,NA,NA,"History, Science history, China, Medicine, Mongol, Yuan dynasty",37,Stanford,California,37.4252,-122.1674,United States
304727956,"Lipkin, Zwia","Keeping up appearances: The Nanjing municipal government and the city's elements déclassés, 1927–1937",Contemporary,"This dissertation frames urban history as a tension between municipal expectations and possibilities. It examines the decade-long process of turning Nanjing, a slow-paced, provincial city, into the capital of the Republic of China. By looking at the evolution of municipal policies towards specific groups of lower-class people—prostitutes, refugees, the local poor, beggars, and slum dwellers—I examine Nationalist attempts at social engineering as well as efforts to create a national self-consciousness. Nanjing was to be constructed as a modern, model city, an ideal capital that had no room for the underclasses and the problems they posed. The underclasses, however, were the vast majority of the city's population, and their existence could not be ignored. The municipal government, therefore, had constantly to negotiate the gap between ideals and reality, its own goals and the needs of its population. In this process, appearances became crucial. Nanjing could be a capital only if it looked like one. In the early years of the Nanjing Decade, policies attempted to create an impressive facade at the expense of the population. The government tried to push undesirable elements out of sight. Beggars in the spring of 1928 were told to vanish in three days, whereas fortune-tellers and prostitutes were given an ultimatum to change profession or be expelled. In the later years of the decade, after these attempts failed, the government had to find more profound solutions, which combined social reform with welfare. Circumstances counteracted the city's efforts, and it could never implement its plans on a large-enough scale. Although the government had fairly clear goals, it did not know how to realize them, nor had the means to do so. It had similar objectives for various groups of lower class people, yet did not adopt uniform policies to deal with them. State power was multi-faceted: inclusive of some groups and exclusive of others. The same people, categorized in different groups, were subjected to different treatment. My dissertation follows municipal efforts at social engineering, analyzing Nationalist concepts of state-society relations, the changing roles of government, and the way the people reacted to transforming ideas.",2001,2001,Ph.D.,United States,Stanford University,NA,NA,"History, Social structure, China, Municipal government, Nanjing, Social engineering, Underclasses",37,Stanford,California,37.4252,-122.1674,United States
304453295,"Jiang, Jin","Women and public culture: Poetics and politics of women's Yue opera in Republican Shanghai, 1930s-1940s",Contemporary,"Women's Yue opera was a popular theatrical form in which all roles were played by actresses for a largely female audience. The opera first started as an all-girls' theater in the countryside of Shengxian, Zhejiang province, in the early 1920s. It became extremely popular in Shanghai in the 1930s and 1940s and then spread throughout the mainland, Hong Kong, and Taiwan in the 1950s and 1960s. In the course of a half-century, a traditional art form was reshaped by modern conditions to become an important part of an emerging urban mass culture. One of the most important factors in the formation of such a modern culture in Republican Shanghai was women's entrance into the cultural market. Women's entrance into the opera market, both as consumers and producers, was central to the transformation of the male-dominated opera culture of the Qing Dynasty to a female-centered one in the twentieth century. Women's opera was the single most important case of women's entrance into the urban entertainment market. Tracing the emergence and transformation of women's Yue opera in the context of revolution, war, and nation building, this dissertation examines women's views and experience in a rapidly changing semi-colonial urban society and women's roles in shaping the public culture of modern Shanghai. Chapter One describes the rise of the actress in the period's cultual conflict between a traditional popular eroticism focused on the public women's sexuality and a reformist ideology that considered the cleansing of this popular eroticism to be part of the modern nation-building task. Chapter Two examines the poetics of women's opera developed in a dynamic of social and political changes in urban Shanghai. Chapter Three studies the formation of a mass audience of popular entertainment, and the female audience and patrons of women's opera. Chapter Four investigates the relationship between women's opera actresses and the left-wing intellectuals and the transformation of the actresses into mainstream media heroines in postwar Shanghai. In the Conclusion, I return to the themes concerning the rise of the actress in a changing urban public culture to highlight the social and cultural changes in Republican Shanghai.",1998,1998,Ph.D.,United States,Stanford University,NA,NA,"History, Theater, China, Opera, Poetics, Politics, Public culture, Republican, Shanghai, Women's Yue opera",37,Stanford,California,37.4252,-122.1674,United States
3380000053,"Seeley, Joseph Andrew","Liquid Geography: The Yalu River and the Boundaries of Empire in East Asia, 1894-1945",Medieval,"This dissertation examines imperial Japan's efforts to transform and control the Yalu River boundary between Korea and Manchuria (Northeast China) during the period 1894-1945. Following the Japanese colonization of Korea in 1910, the Yalu River, together with the neighboring Tumen River, formed the longest formal, non-maritime border of the Japanese Empire until its dissolution in 1945. Yet despite the Yalu's strategic significance in the imperialist politics of early twentieth-century Northeast Asia, its modern history has been surprisingly overlooked. I address this historiographical gap while making three key interventions in the larger scholarship on borders, climate history, and Japanese imperialism. First, by drawing on archival materials in Japanese, Korean, Chinese, and English, I argue that dynamic environments like the Yalu are more than mere backdrops to border histories, but co-agents of border creation and contestation alongside local human residents. A focus on what I call the liquid geography of the Yalu border shows how the transnational flow of people, goods, and the river itself exposed the limits of the colonial state even while providing the material underpinnings for further imperial expansion. Second, in analyzing the river as an agent of history, I propose a new, seasonal approach to history. Controlling the movement of peoples and goods across the Yalu meant contending with winter ice, summer floods, and other aspects of a seasonally changing riparian geography. Third and finally, I challenge conventional understanding of the political unity of the Japanese empire in Asia. I show how the internal contradictions of Japan's imperial project, as well as its external challenges, were most glaringly exposed along fault lines like the Yalu River border.",2019,2019,Ph.D.,United States,Stanford University,NA,NA,"Japan, Yalu River boundary, Korea, Manchuria, 1894-1945, Imperialism,",37,Stanford,California,37.4252,-122.1674,United States
3080000047,"Lee, Hsinyi Tiffany",Through a National Lens: The Art and Politics of Photography in Republican China,Contemporary,"This dissertation examines the ascent of photography to the status of fine art in a time of heightened national consciousness in Republican China (1912--1949). It focuses on the formative period of pictorial photography, from the first public photographic art exhibition in the late 1910s through 1937, when the outbreak of Sino-Japanese war brought art photography in China to a standstill. Through integrated analyses of photographs, artist writings, and period press accounts, this study argues that Chinese photographers developed an acute awareness of their dual positions behind the camera: as modern artists, and as members of a fledgling nation still forging an identity within a new global politics. When Chinese photographers began to participate in the international art movement of pictorialism, tension between these two roles peaked as these camera artists strove to create a distinctive photographic identity for China. Bringing together Chinese, Japanese, and English-language primary sources, I show how competing nationalist and internationalist impulses informed the discourse, practice, and aesthetic concerns of photographic art in China. In doing so, this study considers how photography formed concepts of national identity in an era of intense national rivalries. It emphasizes the heated politics behind softly-focused photographs of seemingly apolitical subjects, revealing how making an art of photography became essential to the profile of a modern China.",2018,2018,Ph.D.,United States,Stanford University,NA,NA,"Photography, Republican China, Fine art,",37,Stanford,California,37.4252,-122.1674,United States
