Con,date,year,AgtId,From Node (Full Name),From Node (Short Name),PP,From Node Type,From Node Sub-Type,agt_description,signatory_id,Edge,actor_id,actor_id_type,To Node Name,actor_detail,actor_type,To Node Type,To Node Sub-Type,short_actor_name,country_based,isco3c_actor_based,actor_additional_info,PAX_Hyperlink,PDF_Hyperlink,location,location_address
Georgia/Abkhazia,1998-07-25,1998,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, July 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Welcomed implementation of 1997 Geneva agreement but noted several provisions had not been implemented.  Expressed concern that parties were far from agreement on key issues and stressed importance of bilateral contacts and direct dialogue as well as need for immediate implementation of the Coordination Council decision.  Reaffirmed determination to put an end to conflict and agreement to refrain from hostile propaganda.  Expressed commitment to rights of refugees/displaced persons, and to freedom of movement and security of humanitarian aid workers, and supported strengthened UN involvement.  Annexes outlined position of both sides on violence in the Gali district and on the return of refugees.",138,third party,50,COA_50,Group of Friends UNSG,,COA,Entity,State Coalition,Group of Friends UNSG,,,The Group of Friends UNSG is a coalition of member states of the UN. The co-chairs of the  Group of Friends UNSG are the P5 Members of the UN Security Council: France | Germany | United States | Russia | United Kingdom. The full list of all members of the Group of Friends UNSG can be found here: https://www.unaoc.org/who-we-are/group-of-friends/members/,https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,POINT (34.297199599416956 0.18047615),"Ugunja Friends Youth Group Office (touts), Ugunja ward, Siaya, Kenya"
Georgia/Abkhazia,1998-07-25,1998,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, July 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Welcomed implementation of 1997 Geneva agreement but noted several provisions had not been implemented.  Expressed concern that parties were far from agreement on key issues and stressed importance of bilateral contacts and direct dialogue as well as need for immediate implementation of the Coordination Council decision.  Reaffirmed determination to put an end to conflict and agreement to refrain from hostile propaganda.  Expressed commitment to rights of refugees/displaced persons, and to freedom of movement and security of humanitarian aid workers, and supported strengthened UN involvement.  Annexes outlined position of both sides on violence in the Gali district and on the return of refugees.",134,third party,2,CON_2,Germany,,CON,Entity,Country/State,GMY,Germany,DEU,,https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,POINT (10.4478313 51.1638175),"Deutschland, Deutschland"
Georgia/Abkhazia,1998-07-25,1998,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, July 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Welcomed implementation of 1997 Geneva agreement but noted several provisions had not been implemented.  Expressed concern that parties were far from agreement on key issues and stressed importance of bilateral contacts and direct dialogue as well as need for immediate implementation of the Coordination Council decision.  Reaffirmed determination to put an end to conflict and agreement to refrain from hostile propaganda.  Expressed commitment to rights of refugees/displaced persons, and to freedom of movement and security of humanitarian aid workers, and supported strengthened UN involvement.  Annexes outlined position of both sides on violence in the Gali district and on the return of refugees.",133,third party,3,CON_3,United States,,CON,Entity,Country/State,USA,United States of America,USA,,https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,POINT (-100.445882 39.7837304),"United States of America, United States"
Georgia/Abkhazia,1998-07-25,1998,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, July 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Welcomed implementation of 1997 Geneva agreement but noted several provisions had not been implemented.  Expressed concern that parties were far from agreement on key issues and stressed importance of bilateral contacts and direct dialogue as well as need for immediate implementation of the Coordination Council decision.  Reaffirmed determination to put an end to conflict and agreement to refrain from hostile propaganda.  Expressed commitment to rights of refugees/displaced persons, and to freedom of movement and security of humanitarian aid workers, and supported strengthened UN involvement.  Annexes outlined position of both sides on violence in the Gali district and on the return of refugees.",132,third party,18,CON_18,United Kingdom,,CON,Entity,Country/State,UKG,United Kingdom of Great Britain and Northern Ireland,GBR,,https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,POINT (-3.2765753 54.7023545),"United Kingdom, United Kingdom"
Georgia/Abkhazia,1998-07-25,1998,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, July 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Welcomed implementation of 1997 Geneva agreement but noted several provisions had not been implemented.  Expressed concern that parties were far from agreement on key issues and stressed importance of bilateral contacts and direct dialogue as well as need for immediate implementation of the Coordination Council decision.  Reaffirmed determination to put an end to conflict and agreement to refrain from hostile propaganda.  Expressed commitment to rights of refugees/displaced persons, and to freedom of movement and security of humanitarian aid workers, and supported strengthened UN involvement.  Annexes outlined position of both sides on violence in the Gali district and on the return of refugees.",131,third party,7,CON_7,France,,CON,Entity,Country/State,FRN,France,FRA,,https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,POINT (1.8883335 46.603354),"France, France"
Georgia/Abkhazia,1998-07-25,1998,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, July 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Welcomed implementation of 1997 Geneva agreement but noted several provisions had not been implemented.  Expressed concern that parties were far from agreement on key issues and stressed importance of bilateral contacts and direct dialogue as well as need for immediate implementation of the Coordination Council decision.  Reaffirmed determination to put an end to conflict and agreement to refrain from hostile propaganda.  Expressed commitment to rights of refugees/displaced persons, and to freedom of movement and security of humanitarian aid workers, and supported strengthened UN involvement.  Annexes outlined position of both sides on violence in the Gali district and on the return of refugees.",130,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Abkhazia,1998-07-25,1998,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, July 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Welcomed implementation of 1997 Geneva agreement but noted several provisions had not been implemented.  Expressed concern that parties were far from agreement on key issues and stressed importance of bilateral contacts and direct dialogue as well as need for immediate implementation of the Coordination Council decision.  Reaffirmed determination to put an end to conflict and agreement to refrain from hostile propaganda.  Expressed commitment to rights of refugees/displaced persons, and to freedom of movement and security of humanitarian aid workers, and supported strengthened UN involvement.  Annexes outlined position of both sides on violence in the Gali district and on the return of refugees.",129,party,45,ENT_45,Abkhazia,,ENT,Entity,Entity,Abkhazia,Georgia,GEO,,https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,POINT (41.2299786 43.1500226),"Аҧсны - Абхазия, საქართველო"
Georgia/Abkhazia,1998-07-25,1998,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, July 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Welcomed implementation of 1997 Geneva agreement but noted several provisions had not been implemented.  Expressed concern that parties were far from agreement on key issues and stressed importance of bilateral contacts and direct dialogue as well as need for immediate implementation of the Coordination Council decision.  Reaffirmed determination to put an end to conflict and agreement to refrain from hostile propaganda.  Expressed commitment to rights of refugees/displaced persons, and to freedom of movement and security of humanitarian aid workers, and supported strengthened UN involvement.  Annexes outlined position of both sides on violence in the Gali district and on the return of refugees.",128,party,46,CON_46,Georgia,,CON,Entity,Country/State,GRG,Georgia,GEO,,https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,POINT (-83.1137366 32.3293809),"Georgia, United States"
Georgia/Abkhazia,1998-07-25,1998,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, July 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Welcomed implementation of 1997 Geneva agreement but noted several provisions had not been implemented.  Expressed concern that parties were far from agreement on key issues and stressed importance of bilateral contacts and direct dialogue as well as need for immediate implementation of the Coordination Council decision.  Reaffirmed determination to put an end to conflict and agreement to refrain from hostile propaganda.  Expressed commitment to rights of refugees/displaced persons, and to freedom of movement and security of humanitarian aid workers, and supported strengthened UN involvement.  Annexes outlined position of both sides on violence in the Gali district and on the return of refugees.",135,third party,48,IGO_48,United Nations,United Nations (General),IGO,Entity,IGO,UN,,,"United Nations (UN) is an IGO, with affiliations to Global Diplomatic IGOs (International Government Organizations). They are also referred to as United Nations || U.N. || UN",https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,POINT (-73.96727182919946 40.750214150000005),"United Nations, New York, New York, United States"
Georgia/Abkhazia,1998-07-25,1998,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, July 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Welcomed implementation of 1997 Geneva agreement but noted several provisions had not been implemented.  Expressed concern that parties were far from agreement on key issues and stressed importance of bilateral contacts and direct dialogue as well as need for immediate implementation of the Coordination Council decision.  Reaffirmed determination to put an end to conflict and agreement to refrain from hostile propaganda.  Expressed commitment to rights of refugees/displaced persons, and to freedom of movement and security of humanitarian aid workers, and supported strengthened UN involvement.  Annexes outlined position of both sides on violence in the Gali district and on the return of refugees.",136,third party,65,IGO_65,United Nations,United Nations Development Programme,IGO,Entity,IGO,UNDP,,,"United Nations Development Programme (UNDP) is an IGO, with affiliations to Global Development IGOs (International Government Organizations). They are also referred to as United Nations Development Program || UNDP || United Nations Development Programme",https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,POINT (-73.96727182919946 40.750214150000005),"United Nations, New York, New York, United States"
Georgia/Abkhazia,1998-09-02,1998,22,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,"Ceasefire, September 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Agreed to take effective steps to stop violence and to establish joint group to investigate and prevent terrorist acts and other offences.  Pledged to examine and respond to protests made by UNOMIG and CISCPF about violations of Moscow Agreement, and agreed to request the UN Special Representative to resume negotiations on the elimination of consequences of May’s events, return of refugees, and measures to rehabilitate Abkhazia’s economy.  In an Annex the Special Representative, representatives of the Russian Federation and others appealed to sides to refrain from actions that might exacerbate the situation, especially with regard to construction of military engineering installations.",149,third party,50,COA_50,Group of Friends UNSG,,COA,Entity,State Coalition,Group of Friends UNSG,,,The Group of Friends UNSG is a coalition of member states of the UN. The co-chairs of the  Group of Friends UNSG are the P5 Members of the UN Security Council: France | Germany | United States | Russia | United Kingdom. The full list of all members of the Group of Friends UNSG can be found here: https://www.unaoc.org/who-we-are/group-of-friends/members/,https://www.peaceagreements.org/view/22,https://www.peaceagreements.org/viewmasterdocument/22,POINT (34.297199599416956 0.18047615),"Ugunja Friends Youth Group Office (touts), Ugunja ward, Siaya, Kenya"
Georgia/Abkhazia,1998-09-02,1998,22,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,"Ceasefire, September 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Agreed to take effective steps to stop violence and to establish joint group to investigate and prevent terrorist acts and other offences.  Pledged to examine and respond to protests made by UNOMIG and CISCPF about violations of Moscow Agreement, and agreed to request the UN Special Representative to resume negotiations on the elimination of consequences of May’s events, return of refugees, and measures to rehabilitate Abkhazia’s economy.  In an Annex the Special Representative, representatives of the Russian Federation and others appealed to sides to refrain from actions that might exacerbate the situation, especially with regard to construction of military engineering installations.",147,third party,48,IGO_48,United Nations,United Nations (General),IGO,Entity,IGO,UN,,,"United Nations (UN) is an IGO, with affiliations to Global Diplomatic IGOs (International Government Organizations). They are also referred to as United Nations || U.N. || UN",https://www.peaceagreements.org/view/22,https://www.peaceagreements.org/viewmasterdocument/22,POINT (-73.96727182919946 40.750214150000005),"United Nations, New York, New York, United States"
Georgia/Abkhazia,1998-09-02,1998,22,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,"Ceasefire, September 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Agreed to take effective steps to stop violence and to establish joint group to investigate and prevent terrorist acts and other offences.  Pledged to examine and respond to protests made by UNOMIG and CISCPF about violations of Moscow Agreement, and agreed to request the UN Special Representative to resume negotiations on the elimination of consequences of May’s events, return of refugees, and measures to rehabilitate Abkhazia’s economy.  In an Annex the Special Representative, representatives of the Russian Federation and others appealed to sides to refrain from actions that might exacerbate the situation, especially with regard to construction of military engineering installations.",142,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/22,https://www.peaceagreements.org/viewmasterdocument/22,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Abkhazia,1998-09-02,1998,22,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,"Ceasefire, September 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Agreed to take effective steps to stop violence and to establish joint group to investigate and prevent terrorist acts and other offences.  Pledged to examine and respond to protests made by UNOMIG and CISCPF about violations of Moscow Agreement, and agreed to request the UN Special Representative to resume negotiations on the elimination of consequences of May’s events, return of refugees, and measures to rehabilitate Abkhazia’s economy.  In an Annex the Special Representative, representatives of the Russian Federation and others appealed to sides to refrain from actions that might exacerbate the situation, especially with regard to construction of military engineering installations.",146,third party,2,CON_2,Germany,,CON,Entity,Country/State,GMY,Germany,DEU,,https://www.peaceagreements.org/view/22,https://www.peaceagreements.org/viewmasterdocument/22,POINT (10.4478313 51.1638175),"Deutschland, Deutschland"
Georgia/Abkhazia,1998-09-02,1998,22,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,"Ceasefire, September 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Agreed to take effective steps to stop violence and to establish joint group to investigate and prevent terrorist acts and other offences.  Pledged to examine and respond to protests made by UNOMIG and CISCPF about violations of Moscow Agreement, and agreed to request the UN Special Representative to resume negotiations on the elimination of consequences of May’s events, return of refugees, and measures to rehabilitate Abkhazia’s economy.  In an Annex the Special Representative, representatives of the Russian Federation and others appealed to sides to refrain from actions that might exacerbate the situation, especially with regard to construction of military engineering installations.",145,third party,3,CON_3,United States,,CON,Entity,Country/State,USA,United States of America,USA,,https://www.peaceagreements.org/view/22,https://www.peaceagreements.org/viewmasterdocument/22,POINT (-100.445882 39.7837304),"United States of America, United States"
Georgia/Abkhazia,1998-09-02,1998,22,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,"Ceasefire, September 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Agreed to take effective steps to stop violence and to establish joint group to investigate and prevent terrorist acts and other offences.  Pledged to examine and respond to protests made by UNOMIG and CISCPF about violations of Moscow Agreement, and agreed to request the UN Special Representative to resume negotiations on the elimination of consequences of May’s events, return of refugees, and measures to rehabilitate Abkhazia’s economy.  In an Annex the Special Representative, representatives of the Russian Federation and others appealed to sides to refrain from actions that might exacerbate the situation, especially with regard to construction of military engineering installations.",144,third party,18,CON_18,United Kingdom,,CON,Entity,Country/State,UKG,United Kingdom of Great Britain and Northern Ireland,GBR,,https://www.peaceagreements.org/view/22,https://www.peaceagreements.org/viewmasterdocument/22,POINT (-3.2765753 54.7023545),"United Kingdom, United Kingdom"
Georgia/Abkhazia,1998-09-02,1998,22,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,"Ceasefire, September 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Agreed to take effective steps to stop violence and to establish joint group to investigate and prevent terrorist acts and other offences.  Pledged to examine and respond to protests made by UNOMIG and CISCPF about violations of Moscow Agreement, and agreed to request the UN Special Representative to resume negotiations on the elimination of consequences of May’s events, return of refugees, and measures to rehabilitate Abkhazia’s economy.  In an Annex the Special Representative, representatives of the Russian Federation and others appealed to sides to refrain from actions that might exacerbate the situation, especially with regard to construction of military engineering installations.",143,third party,7,CON_7,France,,CON,Entity,Country/State,FRN,France,FRA,,https://www.peaceagreements.org/view/22,https://www.peaceagreements.org/viewmasterdocument/22,POINT (1.8883335 46.603354),"France, France"
Georgia/Abkhazia,1998-09-02,1998,22,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,"Ceasefire, September 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Agreed to take effective steps to stop violence and to establish joint group to investigate and prevent terrorist acts and other offences.  Pledged to examine and respond to protests made by UNOMIG and CISCPF about violations of Moscow Agreement, and agreed to request the UN Special Representative to resume negotiations on the elimination of consequences of May’s events, return of refugees, and measures to rehabilitate Abkhazia’s economy.  In an Annex the Special Representative, representatives of the Russian Federation and others appealed to sides to refrain from actions that might exacerbate the situation, especially with regard to construction of military engineering installations.",141,party,46,CON_46,Georgia,,CON,Entity,Country/State,GRG,Georgia,GEO,,https://www.peaceagreements.org/view/22,https://www.peaceagreements.org/viewmasterdocument/22,POINT (-83.1137366 32.3293809),"Georgia, United States"
Georgia/Abkhazia,1998-09-02,1998,22,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,"Ceasefire, September 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Agreed to take effective steps to stop violence and to establish joint group to investigate and prevent terrorist acts and other offences.  Pledged to examine and respond to protests made by UNOMIG and CISCPF about violations of Moscow Agreement, and agreed to request the UN Special Representative to resume negotiations on the elimination of consequences of May’s events, return of refugees, and measures to rehabilitate Abkhazia’s economy.  In an Annex the Special Representative, representatives of the Russian Federation and others appealed to sides to refrain from actions that might exacerbate the situation, especially with regard to construction of military engineering installations.",140,party,45,ENT_45,Abkhazia,,ENT,Entity,Entity,Abkhazia,Georgia,GEO,,https://www.peaceagreements.org/view/22,https://www.peaceagreements.org/viewmasterdocument/22,POINT (41.2299786 43.1500226),"Аҧсны - Абхазия, საქართველო"
Georgia/Abkhazia,1998-09-02,1998,22,Protocol of the fifth session of the Coordinating Council of the Georgian and Abkhaz sides,"Ceasefire, September 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Agreed to take effective steps to stop violence and to establish joint group to investigate and prevent terrorist acts and other offences.  Pledged to examine and respond to protests made by UNOMIG and CISCPF about violations of Moscow Agreement, and agreed to request the UN Special Representative to resume negotiations on the elimination of consequences of May’s events, return of refugees, and measures to rehabilitate Abkhazia’s economy.  In an Annex the Special Representative, representatives of the Russian Federation and others appealed to sides to refrain from actions that might exacerbate the situation, especially with regard to construction of military engineering installations.",148,third party,51,IGO_51,Organization for Security and Cooperation in Europe,,IGO,Entity,IGO,OSCE,,,"Organization for Security and Cooperation in Europe (OSCE) is an IGO, with affiliations to Regional Defense / Security IGOs (International Government Organizations). They are also referred to as OSCE || Organization For Security And Cooperation In Europe || Organisation For Security And Cooperation In Europe || Organisation For Security And Co-Operation In Europe || Organization For Security And Co-Operation In Europe",https://www.peaceagreements.org/view/22,https://www.peaceagreements.org/viewmasterdocument/22,POINT (7.764579287532104 48.5362087),"eu-LISA (European Union Agency for the Operational Management of Large-Scale IT Systems in the Area of Freedom, Security and Justice), France"
Georgia/Abkhazia,1998-12-18,1998,24,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, December 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Meeting taking place against backdrop of rapidly deteriorating security situation (preamble). Adopted agenda of non-resumption of hostilities and security problems, refugees and IDPs, and economic and social problems. Parties commit to decisive measures to implement commitments.",157,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/24,https://www.peaceagreements.org/viewmasterdocument/24,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Abkhazia,1998-12-18,1998,24,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, December 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Meeting taking place against backdrop of rapidly deteriorating security situation (preamble). Adopted agenda of non-resumption of hostilities and security problems, refugees and IDPs, and economic and social problems. Parties commit to decisive measures to implement commitments.",164,third party,50,COA_50,Group of Friends UNSG,,COA,Entity,State Coalition,Group of Friends UNSG,,,The Group of Friends UNSG is a coalition of member states of the UN. The co-chairs of the  Group of Friends UNSG are the P5 Members of the UN Security Council: France | Germany | United States | Russia | United Kingdom. The full list of all members of the Group of Friends UNSG can be found here: https://www.unaoc.org/who-we-are/group-of-friends/members/,https://www.peaceagreements.org/view/24,https://www.peaceagreements.org/viewmasterdocument/24,POINT (34.297199599416956 0.18047615),"Ugunja Friends Youth Group Office (touts), Ugunja ward, Siaya, Kenya"
Georgia/Abkhazia,1998-12-18,1998,24,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, December 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Meeting taking place against backdrop of rapidly deteriorating security situation (preamble). Adopted agenda of non-resumption of hostilities and security problems, refugees and IDPs, and economic and social problems. Parties commit to decisive measures to implement commitments.",163,third party,51,IGO_51,Organization for Security and Cooperation in Europe,,IGO,Entity,IGO,OSCE,,,"Organization for Security and Cooperation in Europe (OSCE) is an IGO, with affiliations to Regional Defense / Security IGOs (International Government Organizations). They are also referred to as OSCE || Organization For Security And Cooperation In Europe || Organisation For Security And Cooperation In Europe || Organisation For Security And Co-Operation In Europe || Organization For Security And Co-Operation In Europe",https://www.peaceagreements.org/view/24,https://www.peaceagreements.org/viewmasterdocument/24,POINT (7.764579287532104 48.5362087),"eu-LISA (European Union Agency for the Operational Management of Large-Scale IT Systems in the Area of Freedom, Security and Justice), France"
Georgia/Abkhazia,1998-12-18,1998,24,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, December 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Meeting taking place against backdrop of rapidly deteriorating security situation (preamble). Adopted agenda of non-resumption of hostilities and security problems, refugees and IDPs, and economic and social problems. Parties commit to decisive measures to implement commitments.",161,third party,3,CON_3,United States,,CON,Entity,Country/State,USA,United States of America,USA,,https://www.peaceagreements.org/view/24,https://www.peaceagreements.org/viewmasterdocument/24,POINT (-100.445882 39.7837304),"United States of America, United States"
Georgia/Abkhazia,1998-12-18,1998,24,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, December 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Meeting taking place against backdrop of rapidly deteriorating security situation (preamble). Adopted agenda of non-resumption of hostilities and security problems, refugees and IDPs, and economic and social problems. Parties commit to decisive measures to implement commitments.",162,third party,48,IGO_48,United Nations,United Nations (General),IGO,Entity,IGO,UN,,,"United Nations (UN) is an IGO, with affiliations to Global Diplomatic IGOs (International Government Organizations). They are also referred to as United Nations || U.N. || UN",https://www.peaceagreements.org/view/24,https://www.peaceagreements.org/viewmasterdocument/24,POINT (-73.96727182919946 40.750214150000005),"United Nations, New York, New York, United States"
Georgia/Abkhazia,1998-12-18,1998,24,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, December 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Meeting taking place against backdrop of rapidly deteriorating security situation (preamble). Adopted agenda of non-resumption of hostilities and security problems, refugees and IDPs, and economic and social problems. Parties commit to decisive measures to implement commitments.",155,party,45,ENT_45,Abkhazia,,ENT,Entity,Entity,Abkhazia,Georgia,GEO,,https://www.peaceagreements.org/view/24,https://www.peaceagreements.org/viewmasterdocument/24,POINT (41.2299786 43.1500226),"Аҧсны - Абхазия, საქართველო"
Georgia/Abkhazia,1998-12-18,1998,24,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, December 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Meeting taking place against backdrop of rapidly deteriorating security situation (preamble). Adopted agenda of non-resumption of hostilities and security problems, refugees and IDPs, and economic and social problems. Parties commit to decisive measures to implement commitments.",156,party,46,CON_46,Georgia,,CON,Entity,Country/State,GRG,Georgia,GEO,,https://www.peaceagreements.org/view/24,https://www.peaceagreements.org/viewmasterdocument/24,POINT (-83.1137366 32.3293809),"Georgia, United States"
Georgia/Abkhazia,1998-12-18,1998,24,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, December 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Meeting taking place against backdrop of rapidly deteriorating security situation (preamble). Adopted agenda of non-resumption of hostilities and security problems, refugees and IDPs, and economic and social problems. Parties commit to decisive measures to implement commitments.",160,third party,18,CON_18,United Kingdom,,CON,Entity,Country/State,UKG,United Kingdom of Great Britain and Northern Ireland,GBR,,https://www.peaceagreements.org/view/24,https://www.peaceagreements.org/viewmasterdocument/24,POINT (-3.2765753 54.7023545),"United Kingdom, United Kingdom"
Georgia/Abkhazia,1998-12-18,1998,24,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, December 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Meeting taking place against backdrop of rapidly deteriorating security situation (preamble). Adopted agenda of non-resumption of hostilities and security problems, refugees and IDPs, and economic and social problems. Parties commit to decisive measures to implement commitments.",158,third party,7,CON_7,France,,CON,Entity,Country/State,FRN,France,FRA,,https://www.peaceagreements.org/view/24,https://www.peaceagreements.org/viewmasterdocument/24,POINT (1.8883335 46.603354),"France, France"
Georgia/Abkhazia,1998-12-18,1998,24,Protocol of the sixth session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, December 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Meeting taking place against backdrop of rapidly deteriorating security situation (preamble). Adopted agenda of non-resumption of hostilities and security problems, refugees and IDPs, and economic and social problems. Parties commit to decisive measures to implement commitments.",159,third party,2,CON_2,Germany,,CON,Entity,Country/State,GMY,Germany,DEU,,https://www.peaceagreements.org/view/24,https://www.peaceagreements.org/viewmasterdocument/24,POINT (10.4478313 51.1638175),"Deutschland, Deutschland"
Georgia/Abkhazia,1998-12-21,1998,25,Protocol of the Meeting of Georgian and Abkhaz Sides,"Ceasefire, December 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Parties commit to withdraw forces from ceasefire line. CIS and UNOMIG to control this process. CIS to start patrolling the line. Both sides to establish permanent telephone connection between the heads of the Gali and Zugdidi regions, and an operational communications link between the heads of Georgian and Abkhaz forces. Sides to consider rotation of their forces along the ceasefire line.",169,third party,2,CON_2,Germany,,CON,Entity,Country/State,GMY,Germany,DEU,,https://www.peaceagreements.org/view/25,https://www.peaceagreements.org/viewmasterdocument/25,POINT (10.4478313 51.1638175),"Deutschland, Deutschland"
Georgia/Abkhazia,1998-12-21,1998,25,Protocol of the Meeting of Georgian and Abkhaz Sides,"Ceasefire, December 1998",Abkhazia peace process,Peace Agreement,Ceasefire,"Parties commit to withdraw forces from ceasefire line. CIS and UNOMIG to control this process. CIS to start patrolling the line. Both sides to establish permanent telephone connection between the heads of the Gali and Zugdidi regions, and an operational communications link between the heads of Georgian and Abkhaz forces. Sides to consider rotation of their forces along the ceasefire line.",171,third party,3,CON_3,United States,,CON,Entity,Country/State,USA,United States of America,USA,,https://www.peaceagreements.org/view/25,https://www.peaceagreements.org/viewmasterdocument/25,POINT (-100.445882 39.7837304),"United States of America, United States"
